rating,review_title,review_text,reviewer_name,verified_purchase,review_date,helpful_upvotes,helpful_total,review_date_raw,product,sentiment,clean_text,word_count
5.0,Best iPhone,"It is the best iPhone that I have ever seen after iPhone 13, Its camera quality is so amazing. Especially, HIEF MAX mode. Its bes iPhone after 15 pro.",Amit Srivastava,True,2024-07-01,2.0,0.0,"Jul, 2024",iPhone 15,positive,best iphone ever seen iphone camera quality amazing especially hief max mode be iphone pro,15
5.0,Mind-blowing purchase,"Awesome 🫰 As a first time ios user, I literally think it's one of the best deal!Nonetheless as Android-flagship becoming more expensive these days, still ios doesn't match the fluidity provided by Android. One very promising I've seen so far using iPhone is that battery last longer than i expected with high security. It's like pay per view authenticity one can appreciate using iPhone. If you can match the trend set in ios you may go for it but if you don't stick with your android. People m...",John Fanai,True,2024-06-01,1.0,0.0,"Jun, 2024",iPhone 15,positive,awesome first time io user literally think one best deal nonetheless android flagship becoming expensive day still io match fluidity provided android one promising seen far using iphone battery last longer expected high security like pay per view authenticity one appreciate using iphone match trend set io may stick android people,51
5.0,Must buy!,"I am very happy to buy it because its camera is very good and its performance is also very good, its features are also very good and will never make you bored. 😍",Md Nisar Ansari,True,2024-06-01,2.0,0.0,"Jun, 2024",iPhone 15,positive,happy buy camera good performance also good feature also good never make bored,13
5.0,Just wow!,"Bought 256gb green variant 😍,new to iosIOS is very fluid and smoothDesign is awesome, i took green its looking better in hand than other colours and dynmaic island adds to it.No heatings issuesPerfromance is goodCharges faster than pixelCamera and Video recording is very goodComing from pixel 7a where pixel is one of worst device out there having bad charging, worst battery backup even heats up in normal usage in our country.",Ranjith kumar,True,2024-06-01,2.0,0.0,"Jun, 2024",iPhone 15,positive,bought green variant new iosios fluid smoothdesign awesome took green looking better hand colour dynmaic island add heating issuesperfromance goodcharges faster pixelcamera video recording goodcoming pixel pixel one worst device bad charging worst battery backup even heat normal usage country,40
5.0,Excellent,Worth every penny .. Confused between pixel and iPhone but no regrets to buy an iPhone,Divyanshu Singh,True,2024-06-01,2.0,0.0,"Jun, 2024",iPhone 15,positive,worth every penny confused pixel iphone regret buy iphone,9
5.0,Just wow!,"Bought it from flipkart, as I was getting the best price here!",RubaL Pasricha,True,2024-06-01,2.0,0.0,"Jun, 2024",iPhone 15,positive,bought flipkart getting best price,5
5.0,Simply awesome,Good 👍,Rahul Yadav,True,2024-05-01,1.0,0.0,"May, 2024",iPhone 15,positive,good,1
5.0,Worth every penny,"The iPhone 15 excels in design, performance, and camera capabilities. Its sleek build with new color options, combined with a stunning Super Retina XDR display featuring ProMotion technology, offers a visually delightful experience. The A16 Bionic chip ensures fast, efficient performance, while the 48MP main camera and enhanced low-light capabilities deliver exceptional photos and videos. Battery life is robust, easily lasting a full day of heavy use, and iOS 17 introduces useful new features...",Md Rehan Reza,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,iphone excels design performance camera capability sleek build new color option combined stunning super retina xdr display featuring promotion technology offer visually delightful experience bionic chip ensures fast efficient performance main camera enhanced low light capability deliver exceptional photo video battery life robust easily lasting full day heavy use io introduces useful new feature,54
5.0,Perfect product!,This is my first iPhone. Experience is very good as of now. For me I have to work with excel and word most of the time and there is no MS office because iPhone has its own version of Office which is a bit different.Camera and battery both are good. Look is so premium.,Diwakar Mahato,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,first iphone experience good work excel word time office iphone version office bit different camera battery good look premium,19
5.0,Super!,"The best in class iphone. Many people may mock iPhone, but everyone have to accept that iPhone has the best in class features and technology. It is obviously not fair to compare iPhone and android because each have its own pros and cons. Seeing the features that iPhone provide at this price point is really of premium level and I am pretty sure you are gonna enjoy using this awesome device.Speaking about specs, iPhone 15 has the best camera till date, the best display, awesome battery managem...",Syed Intekhab  Hussain,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,best class iphone many people may mock iphone everyone accept iphone best class feature technology obviously fair compare iphone android pro con seeing feature iphone provide price point really premium level pretty sure gonna enjoy using awesome device speaking spec iphone best camera till date best display awesome battery managem,50
5.0,Must buy!,"I appreciate that the iPhone 15 has turned its weakest aspect, the dynamic range, into one of its strongest features. However, the 60 Hz display bothers me daily. It's not that a 60 Hz display is inherently bad, but after spending so much on a phone in 2024, not getting a smooth display experience is disappointing. This makes it the most expensive phone with a 60 Hz display. Apart from that, everything else is superb.",Barsha  Karmakar,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,appreciate iphone turned weakest aspect dynamic range one strongest feature however display bother daily display inherently bad spending much phone getting smooth display experience disappointing make expensive phone display apart everything else superb,33
5.0,Must buy!,The person to whom it's gifted says that everything is  great. Hope it was a little cheaper and more affordable.,Tushar Sankhe,True,2024-05-01,1.0,0.0,"May, 2024",iPhone 15,positive,person gifted say everything great hope little cheaper affordable,9
5.0,Must buy!,I love the product 😍 and the delivery person also and adding camera photos,Abhishek Bhatia,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,love product delivery person also adding camera photo,8
5.0,Best in the market!,super 👌👌👌👌👌,Deepak Kumar yadav,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,super,1
5.0,Great product,Just go for it 🫠,Flipkart Customer,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,,0
5.0,Wonderful,Camera and display both are good 😍,Rohan singh rajput,True,2024-05-01,2.0,0.0,"May, 2024",iPhone 15,positive,camera display good,3
5.0,Perfect product!,Very good deal and fastest delivery in next day.,Inderjit Singh,True,2024-02-01,2.0,0.0,"Feb, 2024",iPhone 15,positive,good deal fastest delivery next day,6
5.0,Great product,Very nice phone the camera was too good I luv it,Suman Lama,True,2024-02-01,2.0,0.0,"Feb, 2024",iPhone 15,positive,nice phone camera good luv,5
5.0,Best in the market!,Fast Reliable Beautiful,Abhi Srivastava,True,2024-02-01,2.0,0.0,"Feb, 2024",iPhone 15,positive,fast reliable beautiful,3
5.0,Worth every penny,It's good to be transfer iphone 11 to 15 and best experience ever.,Mayur Mahajan,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,good transfer iphone best experience ever,6
5.0,Perfect product!,Fabulous!!!,raj  khan,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,fabulous,1
5.0,Best in the market!,The camera is so beautiful and it takes good pics in portrait mode here are some sample pics,sai  viswanath,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,camera beautiful take good pic portrait mode sample pic,9
5.0,Just wow!,"Just take it without asking anyone,",Sumit samal,True,2024-01-01,1.0,0.0,"Jan, 2024",iPhone 15,positive,take without asking anyone,4
5.0,Mind-blowing purchase,Camera is a major upgrade over previous models. If you have 12 or older you can upgrade to 15 without thinking,Navin Srivastava,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,camera major upgrade previous model older upgrade without thinking,9
5.0,Brilliant,"Back to iPhone family from android, best upgrade phone. Fully satisfied with the design and the performance. Minimum 10hrs of battery on single charge (12hrs in low power mode). No lags and even it charges very fast up to 80% which is decent.",Ajay G,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,back iphone family android best upgrade phone fully satisfied design performance minimum hr battery single charge hr low power mode lag even charge fast decent,25
5.0,Great product,"Great phone , worth the money",Sagar Dhiryan,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,great phone worth money,4
5.0,Best in the market!,"BEST camera and performance,",Flipkart Customer,True,2024-01-01,2.0,0.0,"Jan, 2024",iPhone 15,positive,best camera performance,3
5.0,Fabulous!,Absolutely Amazing!Premium matte body!,Akshat Kumar Anshu,True,2023-10-01,2.0,0.0,"Oct, 2023",iPhone 15,positive,absolutely amazing premium matte body,5
5.0,Worth every penny,Just wowBuy it now,Prisca Fernandes,True,2023-10-01,2.0,0.0,"Oct, 2023",iPhone 15,positive,wowbuy,1
5.0,Brilliant,Best phone nice camera and performance,Ritesh Kumar,True,2023-10-01,2.0,0.0,"Oct, 2023",iPhone 15,positive,best phone nice camera performance,5
4.0,Delightful,Battery Health Dropped to 85% in 6 months. Rest everything is ok.,Harit Madan,True,2024-02-01,2.0,0.0,5 months ago,iPhone 15,positive,battery health dropped month rest everything,6
4.0,Value-for-money,"While iPhones are superior to other brands, the battery life can be disappointing for heavy user, and the display size isn't the best for gaming.Nevertheless, they're worth buying.",Rahul Rajput,True,2024-02-01,2.0,0.0,6 months ago,iPhone 15,positive,iphones superior brand battery life disappointing heavy user display size best gaming nevertheless worth buying,15
4.0,Really Nice,Apple should give charger with every device 🤬,Kunal  Kaliwar,True,2024-02-01,2.0,0.0,11 months ago,iPhone 15,positive,apple give charger every device,5
4.0,Very Good,Superb in performance but the battery backup is soo poor at 70k,Sanat Ahir,True,2024-10-01,2.0,0.0,"Oct, 2024",iPhone 15,positive,superb performance battery backup soo poor,6
4.0,Nice product,Everything is good but battery drops in a half day it means you need to charge 2 times in a day. Battery drops very fast. Apple should improve battery performance.,Ajay Yadav,True,2024-10-01,2.0,0.0,"Oct, 2024",iPhone 15,positive,everything good battery drop half day mean need charge time day battery drop fast apple improve battery performance,18
4.0,Pretty good,All is good but hit too much so don't ignore,Ravi Kashyap,True,2024-10-01,2.0,0.0,"Oct, 2024",iPhone 15,positive,good hit much ignore,4
4.0,Good quality product,"The phone is pretty good in terms of camera.  However, those who have used 120hz premium display phones will find the display experience to be bad.",Zeyarul Sk,True,2024-10-01,2.0,0.0,"Oct, 2024",iPhone 15,positive,phone pretty good term camera however used premium display phone find display experience bad,14
4.0,Delightful,Satisfied,Prakash M,True,2024-09-01,2.0,0.0,"Sep, 2024",iPhone 15,positive,satisfied,1
4.0,Very Good,Iphones are always best Dual sim feature should also come,Shraddha  Patel,True,2024-09-01,2.0,0.0,"Sep, 2024",iPhone 15,positive,iphones always best dual sim feature also come,8
